ticket_id,customer_id,open_date_id,support_channel,contact_reason,ticket_status
4423,1646,20210622,Website,Complaint,In Progress
4424,933,20240524,Phone,Plan change,In Progress
4425,704,20150720,App,Technical issue,In Progress
4426,3412,20220619,Website,Plan change,In Progress
4427,2808,20151113,Phone,Complaint,Pending
4428,177,20250313,App,Invoice question,Pending
4429,1575,20090206,Store,Plan change,Resolved
4430,1954,20160918,Website,Cancellation request,Pending
4431,2606,20220627,Social Media,Cancellation request,Resolved
4432,4157,20130425,App,Technical issue,Pending
4433,1455,20230426,Social Media,Plan change,Pending
4434,4550,20230304,Phone,Cancellation request,In Progress
4435,4880,19930322,Website,Cancellation request,Resolved
4436,1161,20140719,Phone,Information,Resolved
4437,1448,20210308,Website,Cancellation request,Pending
4438,1779,20150731,Phone,Invoice question,Resolved
4439,1774,20241122,App,Cancellation request,In Progress
4440,4160,20181023,App,Technical issue,In Progress
4441,2388,20241109,Store,Information,In Progress
4442,1718,20230709,Website,Information,In Progress
4443,4553,20091103,App,Complaint,Resolved
4444,1083,20250603,Website,Cancellation request,In Progress
4445,3028,20240514,Website,Information,In Progress
4446,4350,20120106,Website,Information,Resolved
4447,1187,20250604,Phone,Information,In Progress
4448,1370,20220225,App,Information,Pending
4449,1099,20240228,Phone,Plan change,In Progress
4450,979,20240716,Social Media,Complaint,In Progress
4451,1644,20240813,Store,Technical issue,Pending
4452,1050,20171006,App,Complaint,Resolved
4453,3133,20240618,Store,Cancellation request,In Progress
4454,2958,20160413,Phone,Technical issue,In Progress
4455,4346,20241230,Phone,Information,Pending
4456,4128,20040708,Phone,Invoice question,Pending
4457,4458,20040524,Phone,Complaint,In Progress
4458,4516,20220624,Social Media,Complaint,In Progress
4459,1351,20131227,Phone,Technical issue,In Progress
4460,529,20070310,Store,Technical issue,Pending
4461,2465,20240309,Social Media,Technical issue,Pending
4462,4500,20130929,Phone,Complaint,Pending
4463,413,20170310,Store,Cancellation request,In Progress
4464,2771,20190203,Phone,Invoice question,In Progress
4465,2581,19981227,Website,Information,In Progress
4466,330,20231010,Store,Information,Pending
4467,2620,20050124,Store,Plan change,Resolved
4468,2589,20240513,Phone,Information,Resolved
4469,2308,19891002,App,Technical issue,Resolved
4470,448,20170421,Phone,Plan change,Resolved
4471,4321,20220213,Social Media,Complaint,Pending
4472,3686,20070519,Social Media,Information,In Progress
4473,4480,20230910,Website,Invoice question,Pending
4474,4450,20190213,App,Plan change,Pending
4475,3896,20230702,Social Media,Complaint,Pending
4476,3519,20230304,Store,Information,Pending
4477,1162,20230224,Phone,Invoice question,Pending
4478,1786,20160114,App,Complaint,Resolved
4479,983,20240906,Social Media,Technical issue,Resolved
4480,193,20080512,Social Media,Complaint,In Progress
4481,1801,20241105,App,Invoice question,Pending
4482,2675,20200502,Store,Technical issue,In Progress
4483,2330,20241021,Store,Cancellation request,In Progress
4484,3830,20240112,Website,Information,Pending
4485,686,20160808,Social Media,Information,In Progress
4486,1140,19910427,App,Invoice question,Pending
4487,4316,20091119,Social Media,Technical issue,In Progress
4488,782,20030327,Website,Complaint,In Progress
4489,270,20170726,Phone,Invoice question,Pending
4490,4493,20170404,App,Cancellation request,In Progress
4491,1281,20150316,Store,Information,In Progress
4492,4434,20010717,App,Complaint,Pending
4493,1309,20140826,App,Plan change,Pending
4494,3668,20231216,Social Media,Complaint,In Progress
4495,620,20081025,App,Invoice question,Pending
4496,295,20210221,Social Media,Complaint,Pending
4497,1150,20220829,App,Plan change,Pending
4498,4784,20110607,Phone,Technical issue,Pending
4499,2707,20230116,Social Media,Complaint,In Progress
4500,2006,20220305,Store,Invoice question,Pending
4501,1281,20150130,Website,Plan change,In Progress
4502,3752,20250311,Store,Information,Resolved
4503,3533,20130719,Phone,Complaint,In Progress
4504,2591,20240214,App,Information,In Progress
4505,3719,20180901,Website,Cancellation request,In Progress
4506,757,20180425,Phone,Information,In Progress
4507,2143,20230729,Social Media,Information,In Progress
4508,1755,20231020,Phone,Plan change,In Progress
4509,2821,20030408,App,Technical issue,In Progress
4510,1175,20211104,Store,Information,Resolved
4511,4863,20110802,Website,Information,Resolved
4512,1711,20050904,Store,Information,Pending
4513,4566,20240924,Store,Technical issue,Pending
4514,4249,20010603,Social Media,Information,Pending
4515,4202,20160909,Social Media,Technical issue,Pending
4516,593,20200813,Phone,Complaint,In Progress
4517,2829,20230201,Website,Information,Resolved
4518,4718,20190228,App,Information,Pending
4519,915,20150223,Phone,Information,Pending
4520,654,20250314,Website,Plan change,Pending
4521,2130,20240507,App,Information,In Progress
4522,913,20200331,Website,Plan change,In Progress
4523,3477,20041117,Phone,Complaint,Resolved
4524,1521,20250425,Website,Complaint,Pending
4525,4327,20041226,Social Media,Plan change,In Progress
4526,3839,20250404,Store,Invoice question,In Progress
4527,2907,20021217,Website,Technical issue,Pending
4528,1191,20070622,App,Invoice question,In Progress
4529,1703,20250208,App,Plan change,Resolved
4530,4058,20090814,Phone,Cancellation request,Resolved
4531,2453,20240711,Website,Invoice question,In Progress
4532,1591,20141030,Store,Information,Resolved
4533,3594,20160505,Store,Complaint,Pending
4534,766,20080121,Phone,Complaint,Resolved
4535,3782,20150602,Website,Invoice question,Pending
4536,784,20030325,Website,Invoice question,In Progress
4537,866,20201018,Phone,Technical issue,Pending
4538,4287,20140328,Phone,Information,Pending
4539,3572,20000604,Social Media,Plan change,In Progress
4540,2277,20170829,Social Media,Plan change,Resolved
4541,188,20250314,Phone,Information,Resolved
4542,738,20130521,Store,Plan change,Pending
4543,2675,20191027,Social Media,Invoice question,Resolved
4544,4193,19871222,Phone,Plan change,Resolved
4545,1099,20240420,Social Media,Complaint,In Progress
4546,2788,20120109,Phone,Technical issue,Pending
4547,4499,20010626,Phone,Plan change,In Progress
4548,1140,20210815,App,Technical issue,In Progress
4549,2484,20220927,Website,Plan change,Resolved
4550,1766,20230112,Social Media,Cancellation request,Pending
4551,2629,20230128,Website,Technical issue,In Progress
4552,1186,20250123,Store,Information,In Progress
4553,1265,20241016,Social Media,Plan change,Pending
4554,2765,20240223,App,Invoice question,In Progress
4555,992,20250103,Website,Plan change,In Progress
4556,810,20231113,App,Complaint,Pending
4557,10,20241201,Phone,Plan change,Pending
4558,2005,19930417,Website,Information,In Progress
4559,3757,20221027,App,Information,Resolved
4560,491,20230514,Store,Cancellation request,Pending
4561,2129,20221208,App,Information,In Progress
4562,4105,20160318,Phone,Plan change,Resolved
4563,2347,20050812,Phone,Cancellation request,Pending
4564,3344,20200712,Phone,Technical issue,Pending
4565,719,20000124,Store,Invoice question,Pending
4566,1337,20240604,App,Information,Resolved
4567,4719,20200221,Store,Technical issue,In Progress
4568,3433,20220828,App,Complaint,Pending
4569,2545,20160604,Social Media,Complaint,In Progress
4570,4470,20220206,Social Media,Invoice question,In Progress
4571,3909,20240911,Website,Technical issue,Resolved
4572,4428,20200830,Phone,Technical issue,Pending
4573,4475,20160124,Website,Complaint,Resolved
4574,1790,20180529,Store,Plan change,Pending
4575,2144,20150901,Phone,Technical issue,Resolved
4576,3325,20190328,Website,Cancellation request,In Progress
4577,1706,20250328,Website,Cancellation request,In Progress
4578,2662,20000515,Website,Information,Pending
4579,4902,20181229,Website,Technical issue,Pending
4580,2422,20210612,Website,Technical issue,Resolved
4581,1476,20220815,Website,Invoice question,Resolved
4582,2216,20230630,Social Media,Complaint,Pending
4583,3222,20170508,Store,Complaint,Resolved
4584,3903,19990531,App,Invoice question,Resolved
4585,3123,20210702,Website,Complaint,Pending
4586,4114,20120308,Store,Plan change,Pending
4587,1406,20161120,Social Media,Invoice question,In Progress
4588,728,20181124,Website,Invoice question,Pending
4589,4637,20220811,App,Cancellation request,Pending
4590,2969,20190318,App,Cancellation request,Pending
4591,4875,20230716,App,Cancellation request,In Progress
4592,1324,20250502,Website,Cancellation request,Resolved
4593,2531,20200115,Phone,Cancellation request,Pending
4594,4072,20150111,Store,Technical issue,Resolved
4595,4391,20160319,App,Information,Pending
4596,2588,20180320,Phone,Plan change,In Progress
4597,4930,20150408,App,Cancellation request,Resolved
4598,2177,20180309,Website,Plan change,Resolved
4599,4900,20221124,Website,Information,In Progress
4600,1472,20231018,Website,Cancellation request,Resolved
4601,4563,20220723,Phone,Complaint,Pending
4602,1530,20160620,App,Information,Resolved
4603,3687,20190330,Website,Plan change,Resolved
4604,4361,20250414,Social Media,Invoice question,Resolved
4605,3429,20240805,Social Media,Information,In Progress
4606,2772,20250319,Store,Plan change,In Progress
4607,2655,20131208,App,Plan change,Resolved
4608,2293,20240812,Social Media,Cancellation request,Resolved
4609,2592,20200325,Website,Complaint,In Progress
4610,2207,20210304,App,Cancellation request,Pending
4611,3517,20240619,Phone,Plan change,Pending
4612,4738,20230221,Social Media,Technical issue,Pending
4613,2763,20250603,Phone,Information,Resolved
4614,3114,20191206,Phone,Complaint,Resolved
4615,132,20210614,Store,Technical issue,In Progress
4616,1147,20240825,App,Cancellation request,In Progress
4617,1110,19870525,App,Cancellation request,In Progress
4618,2808,20141006,Store,Invoice question,Pending
4619,2452,19960409,Phone,Cancellation request,Resolved
4620,3868,20240221,Phone,Cancellation request,Resolved
4621,3519,20250511,Phone,Information,Pending
4622,4464,20141116,Website,Invoice question,In Progress
4623,706,20120925,Store,Plan change,Pending
4624,827,20221202,Website,Technical issue,Resolved
4625,4513,20150103,Store,Invoice question,In Progress
4626,3834,20240508,Phone,Cancellation request,Resolved
4627,1727,20250106,App,Technical issue,Pending
4628,1151,20161024,Social Media,Information,Pending
4629,478,20220114,Social Media,Invoice question,In Progress
4630,4538,20220126,Phone,Plan change,In Progress
4631,4334,20211119,Social Media,Complaint,In Progress
4632,3340,20210921,Phone,Information,Pending
4633,3376,20191218,Website,Information,In Progress
4634,2313,20250419,Phone,Cancellation request,In Progress
4635,4884,19960115,Store,Complaint,Pending
4636,4960,20230801,Store,Invoice question,Resolved
4637,2258,20110723,Social Media,Cancellation request,Resolved
4638,770,20250206,Store,Information,In Progress
4639,3029,20190220,Social Media,Technical issue,Pending
4640,699,20221101,Store,Cancellation request,Resolved
4641,4270,20201006,Social Media,Technical issue,In Progress
4642,657,20250313,App,Cancellation request,Pending
4643,549,20220505,Store,Plan change,Pending
4644,4519,20230520,Website,Plan change,Resolved
4645,122,20151214,App,Information,Pending
4646,1014,20240315,App,Information,Pending
4647,500,20160409,Website,Information,In Progress
4648,577,20220703,App,Invoice question,Pending
4649,1587,20060821,Social Media,Information,Pending
4650,4957,20240801,Website,Plan change,Resolved
4651,571,20140825,Phone,Invoice question,Pending
4652,3295,20100518,App,Complaint,Pending
4653,1928,20250504,Store,Plan change,In Progress
4654,4529,20161222,Website,Plan change,In Progress
4655,2663,20180403,Social Media,Invoice question,Pending
4656,4348,20171012,Phone,Information,Pending
4657,3827,20191009,Website,Technical issue,Resolved
4658,2341,20200130,Social Media,Complaint,In Progress
4659,2395,20230702,Social Media,Plan change,Resolved
4660,3292,20250210,Website,Plan change,Pending
4661,422,20240308,Social Media,Invoice question,In Progress
4662,1218,20240407,Store,Complaint,Pending
4663,3103,20250222,App,Technical issue,Pending
4664,4264,20210826,Social Media,Invoice question,Resolved
4665,1252,20090523,Social Media,Invoice question,Resolved
4666,1395,20200802,App,Plan change,Pending
4667,1301,20210701,Website,Technical issue,In Progress
4668,1696,19900419,Social Media,Technical issue,Pending
4669,4126,20230319,App,Plan change,Resolved
4670,15,20131208,Store,Cancellation request,Pending
4671,1616,20161030,Store,Invoice question,Pending
4672,3803,20241116,Phone,Information,Pending
4673,453,20250601,Social Media,Technical issue,In Progress
4674,4175,20240909,App,Information,Pending
4675,3553,20240710,App,Cancellation request,Pending
4676,4258,20230605,Social Media,Technical issue,Resolved
4677,1444,20250520,Social Media,Cancellation request,Pending
4678,2440,20240901,Website,Technical issue,Pending
4679,1534,20180214,Social Media,Invoice question,Pending
4680,3505,20150506,Store,Information,Pending
4681,1821,20201002,App,Cancellation request,Resolved
4682,2272,19970706,Phone,Technical issue,Resolved
4683,4189,20230317,Phone,Invoice question,Resolved
4684,1016,20240922,App,Cancellation request,Pending
4685,4273,20241031,Store,Cancellation request,Pending
4686,2613,20170223,Store,Plan change,Pending
4687,660,20241115,Website,Plan change,Pending
4688,3967,20120911,Phone,Invoice question,In Progress
4689,56,20100326,App,Complaint,Pending
4690,2097,20240521,Store,Plan change,Resolved
4691,17,20250326,App,Invoice question,In Progress
4692,3584,20200221,App,Technical issue,In Progress
4693,2678,20080113,Phone,Plan change,In Progress
4694,4469,20240923,Social Media,Information,Pending
4695,3219,20240315,Social Media,Invoice question,Pending
4696,122,20250410,Store,Invoice question,In Progress
4697,2906,20240711,App,Information,Resolved
4698,1726,20140323,Store,Invoice question,Resolved
4699,3791,20211104,Store,Complaint,Pending
4700,2246,19801008,Social Media,Complaint,In Progress
4701,126,19950731,Social Media,Complaint,Pending
4702,1207,20230507,Store,Complaint,Resolved
4703,4515,20050814,Social Media,Information,In Progress
4704,1527,20240623,Website,Cancellation request,In Progress
4705,90,20250405,Phone,Cancellation request,Resolved
4706,2802,20180124,Store,Invoice question,In Progress
4707,232,20171118,Social Media,Invoice question,Resolved
4708,1129,20060321,Store,Information,Pending
4709,1662,19940108,Social Media,Plan change,Pending
4710,2745,20250119,Phone,Complaint,In Progress
4711,200,20220901,Social Media,Technical issue,Pending
4712,4186,20070419,Store,Complaint,Resolved
4713,846,20220802,Store,Information,Resolved
