invoice_id,customer_id,due_date_id,payment_date_id,total_amount,paid_amount,invoice_status
23446,1723,20250103,20241231.0,313.89,313.89,Paid
23447,3492,20080115,20080110.0,145.26,145.26,Paid
23448,1337,20010930,20010925.0,44.84,44.84,Paid
23449,3628,20201215,20201215.0,161.63,161.63,Paid
23450,4091,20250510,20250508.0,177.29,177.29,Paid
23451,615,20250323,,300.96,0.0,Overdue
23452,775,20040407,20040407.0,229.18,229.18,Paid
23453,4420,20221224,20221219.0,267.84,267.84,Paid
23454,3349,20210705,20210630.0,230.47,230.47,Paid
23455,86,20181211,,350.17,0.0,Overdue
23456,4597,20151108,20151108.0,290.88,290.88,Paid
23457,4271,20131212,20131210.0,97.26,97.26,Paid
23458,159,20250217,20250212.0,58.26,58.26,Paid
23459,991,20230122,20230121.0,158.13,158.13,Paid
23460,412,20250313,20250312.0,66.63,66.63,Paid
23461,2360,20250303,20250303.0,254.03,254.03,Paid
23462,209,20240829,20240828.0,329.1,329.1,Paid
23463,175,20091126,20091121.0,346.54,346.54,Paid
23464,3158,20170528,20170524.0,347.18,347.18,Paid
23465,149,20241018,20241013.0,198.38,198.38,Paid
23466,2392,20210626,20210623.0,42.58,42.58,Paid
23467,3796,20121027,20121023.0,368.82,368.82,Paid
23468,3148,20140803,20140803.0,315.28,315.28,Paid
23469,946,20250129,20250127.0,145.39,145.39,Paid
23470,4872,20240527,20240524.0,367.68,367.68,Paid
23471,2468,20241129,20241125.0,357.77,357.77,Paid
23472,3226,20230702,20230701.0,345.54,345.54,Paid
23473,3165,19930904,19930831.0,162.98,162.98,Paid
23474,590,20160829,20160826.0,226.58,226.58,Paid
23475,1557,20190522,20190522.0,299.93,299.93,Paid
23476,2339,20221029,20221029.0,164.2,164.2,Paid
23477,1265,20230820,20230817.0,110.76,110.76,Paid
23478,1532,20210518,20210518.0,156.79,156.79,Paid
23479,4484,20250109,20250106.0,434.52,434.52,Paid
23480,3525,20191014,20191014.0,366.91,366.91,Paid
23481,1156,20240211,,429.92,0.0,Overdue
23482,775,20221220,,137.27,0.0,Overdue
23483,602,20210530,20210528.0,118.8,118.8,Paid
23484,713,20240902,20240901.0,216.58,216.58,Paid
23485,1085,20211209,20211206.0,238.49,238.49,Paid
23486,1078,20221123,20221123.0,155.21,155.21,Paid
23487,4261,20250327,,166.87,0.0,Overdue
23488,2710,20210213,20210213.0,389.28,389.28,Paid
23489,230,20221217,20221215.0,99.01,99.01,Paid
23490,385,20190510,20190508.0,67.3,67.3,Paid
23491,3309,20180910,20180907.0,80.26,80.26,Paid
23492,4016,20100202,20100202.0,111.92,111.92,Paid
23493,647,20100201,20100128.0,279.21,279.21,Paid
23494,2761,20210405,20210402.0,367.49,367.49,Paid
23495,553,20080926,,32.08,0.0,Overdue
23496,4546,20241130,20241128.0,393.25,393.25,Paid
23497,830,20080510,20080506.0,356.64,356.64,Paid
23498,1380,20090615,20090612.0,394.58,394.58,Paid
23499,324,20180915,20180913.0,91.98,91.98,Paid
23500,630,20230914,20230911.0,284.3,284.3,Paid
23501,3037,19760709,19760709.0,154.53,154.53,Paid
23502,27,20061206,20061202.0,148.43,148.43,Paid
23503,835,20120611,20120610.0,371.22,371.22,Paid
23504,2050,20241005,20241004.0,211.22,211.22,Paid
23505,4123,20131218,20131217.0,264.23,264.23,Paid
23506,1204,20111123,20111118.0,236.31,236.31,Paid
23507,353,20250602,20250530.0,371.03,371.03,Paid
23508,3836,20240927,20240927.0,325.33,325.33,Paid
23509,4379,20180903,20180830.0,265.01,265.01,Paid
23510,388,20110218,,400.16,0.0,Overdue
23511,1415,19710622,19710621.0,120.15,120.15,Paid
23512,4989,20121003,,318.01,0.0,Overdue
23513,4006,20120727,20120725.0,356.12,356.12,Paid
23514,3108,20171229,,182.93,0.0,Overdue
23515,1901,19961212,19961209.0,190.51,190.51,Paid
23516,3486,20250220,,338.36,0.0,Overdue
23517,2731,20160131,20160129.0,295.26,295.26,Paid
23518,618,20240822,20240822.0,125.18,125.18,Paid
23519,4004,20051012,20051011.0,122.69,122.69,Paid
23520,2893,20240818,20240814.0,163.51,163.51,Paid
23521,1579,20250213,20250208.0,149.69,149.69,Paid
23522,110,20230808,20230807.0,351.11,351.11,Paid
23523,3181,20200615,20200614.0,399.4,399.4,Paid
23524,3355,20240916,20240916.0,306.84,306.84,Paid
23525,864,20160203,20160203.0,188.69,188.69,Paid
23526,1265,20241009,20241004.0,266.16,266.16,Paid
23527,4665,20200602,20200530.0,188.59,188.59,Paid
23528,1074,20240716,20240713.0,231.77,231.77,Paid
23529,3063,20050515,20050510.0,369.04,369.04,Paid
23530,4228,20250217,20250216.0,117.3,117.3,Paid
23531,2425,20200810,20200808.0,359.52,359.52,Paid
23532,1805,20020517,20020513.0,275.09,275.09,Paid
23533,1682,20241008,20241007.0,217.32,217.32,Paid
23534,4251,20140822,20140819.0,203.37,203.37,Paid
23535,1475,20230906,20230905.0,436.63,436.63,Paid
23536,3922,20220409,20220405.0,337.67,337.67,Paid
23537,3091,20161114,20161114.0,364.84,364.84,Paid
23538,4352,20240224,,367.28,0.0,Overdue
23539,2925,20250506,20250502.0,448.48,448.48,Paid
23540,2148,20160514,,227.07,0.0,Overdue
23541,4551,20210815,20210814.0,272.34,272.34,Paid
23542,2167,20250330,20250325.0,411.42,411.42,Paid
23543,137,20050412,20050407.0,250.72,250.72,Paid
23544,3134,20160610,20160605.0,417.43,417.43,Paid
23545,110,20220515,20220515.0,117.18,117.18,Paid
23546,2096,20040723,20040723.0,278.62,278.62,Paid
23547,291,20230310,20230309.0,286.35,286.35,Paid
23548,2826,20101017,20101014.0,197.01,197.01,Paid
23549,4098,20130607,20130603.0,73.89,73.89,Paid
23550,2638,20190518,,221.89,0.0,Overdue
23551,2303,19890805,19890731.0,83.68,83.68,Paid
23552,998,20220520,20220518.0,401.07,401.07,Paid
23553,4588,20130422,20130422.0,222.55,222.55,Paid
23554,1540,20130728,20130725.0,311.38,311.38,Paid
23555,4023,19831013,19831009.0,320.24,320.24,Paid
23556,1692,20040911,20040908.0,354.48,354.48,Paid
23557,2433,20230928,20230928.0,88.47,88.47,Paid
23558,4948,20220721,20220717.0,416.51,416.51,Paid
23559,3629,20250527,20250525.0,248.86,248.86,Paid
23560,4977,20150824,20150819.0,52.41,52.41,Paid
23561,2459,20230404,20230404.0,125.11,125.11,Paid
23562,380,20160604,20160531.0,102.49,102.49,Paid
23563,2788,20100801,20100801.0,107.63,107.63,Paid
23564,4111,20160824,20160823.0,209.62,209.62,Paid
23565,2878,20250427,20250422.0,439.41,439.41,Paid
23566,3383,20250501,20250501.0,255.29,255.29,Paid
23567,4623,20220304,20220303.0,251.12,251.12,Paid
23568,178,20051202,,94.11,0.0,Overdue
23569,1402,19791011,19791006.0,319.26,319.26,Paid
23570,142,20230916,20230911.0,427.6,427.6,Paid
23571,4335,20180908,20180906.0,156.52,156.52,Paid
23572,4667,20160903,20160831.0,315.07,315.07,Paid
23573,4516,20070115,20070110.0,423.78,423.78,Paid
23574,2586,20250203,20250131.0,164.95,164.95,Paid
23575,885,20250527,,89.45,0.0,Overdue
23576,741,20200219,20200216.0,324.27,324.27,Paid
23577,105,20170907,20170903.0,390.65,390.65,Paid
23578,2403,20250523,20250520.0,361.28,361.28,Paid
23579,2412,20240327,20240323.0,318.01,318.01,Paid
23580,3464,20170525,20170525.0,175.74,175.74,Paid
23581,4491,20210920,20210915.0,257.29,257.29,Paid
23582,3065,20250211,20250208.0,256.4,256.4,Paid
23583,4398,19940429,,341.69,0.0,Overdue
23584,1317,20050917,20050914.0,44.64,44.64,Paid
23585,4272,20090611,20090611.0,210.8,210.8,Paid
23586,3626,20230703,20230629.0,385.28,385.28,Paid
23587,711,20250412,20250410.0,154.92,154.92,Paid
23588,2109,20230630,20230626.0,359.87,359.87,Paid
23589,4947,20250509,20250505.0,286.79,286.79,Paid
23590,202,20240131,20240126.0,120.46,120.46,Paid
23591,2968,20221016,20221015.0,443.92,443.92,Paid
23592,4409,20120205,20120203.0,108.49,108.49,Paid
23593,4988,20060603,,120.04,0.0,Overdue
23594,4339,20200201,20200129.0,256.41,256.41,Paid
23595,3779,20231118,20231118.0,347.24,347.24,Paid
23596,2097,20230708,20230705.0,36.36,36.36,Paid
23597,1234,20240926,20240926.0,361.57,361.57,Paid
23598,4858,20051004,20050930.0,207.99,207.99,Paid
23599,2593,20231031,20231028.0,228.09,228.09,Paid
23600,4578,19940711,19940711.0,87.23,87.23,Paid
23601,2298,20130328,,173.71,0.0,Overdue
23602,910,20240308,20240305.0,42.15,42.15,Paid
23603,3158,20230909,20230904.0,31.3,31.3,Paid
23604,1951,20230226,20230222.0,304.09,304.09,Paid
23605,3615,20240210,20240210.0,64.52,64.52,Paid
23606,16,20171107,20171102.0,312.07,312.07,Paid
23607,394,20230723,20230721.0,395.1,395.1,Paid
23608,183,19960403,,427.77,0.0,Overdue
23609,3226,20221221,20221217.0,166.6,166.6,Paid
23610,3092,20240913,20240910.0,70.01,70.01,Paid
23611,1203,20050115,,327.56,0.0,Overdue
23612,460,20211227,20211222.0,266.57,266.57,Paid
23613,4979,20150204,20150130.0,319.22,319.22,Paid
23614,1044,19760405,19760403.0,256.6,256.6,Paid
23615,1040,20051226,20051226.0,417.55,417.55,Paid
23616,2894,20170810,20170810.0,253.97,253.97,Paid
23617,3304,20241002,20240928.0,399.81,399.81,Paid
23618,486,20160625,20160621.0,266.31,266.31,Paid
23619,1945,20240330,20240330.0,370.75,370.75,Paid
23620,3173,20240927,20240924.0,108.27,108.27,Paid
23621,848,20160503,,285.72,0.0,Overdue
23622,639,19971005,19971002.0,351.5,351.5,Paid
23623,4816,20120318,20120317.0,267.78,267.78,Paid
23624,2318,20171121,20171118.0,366.79,366.79,Paid
23625,4653,20071206,,35.81,0.0,Overdue
23626,1816,20250314,20250312.0,310.53,310.53,Paid
23627,2776,20230321,20230319.0,414.83,414.83,Paid
23628,3577,20220814,20220811.0,181.34,181.34,Paid
23629,746,20220522,20220520.0,227.96,227.96,Paid
23630,3988,20051105,20051101.0,406.34,406.34,Paid
23631,945,20230812,,346.97,0.0,Overdue
23632,3981,20060111,20060109.0,261.88,261.88,Paid
23633,3656,20031002,20030929.0,60.11,60.11,Paid
23634,2030,20190218,20190215.0,43.47,43.47,Paid
23635,4994,20220528,20220525.0,414.4,414.4,Paid
23636,3965,20220622,20220621.0,201.54,201.54,Paid
23637,3360,20240924,20240920.0,159.72,159.72,Paid
23638,456,20220405,20220401.0,262.01,262.01,Paid
23639,1411,20020623,20020619.0,366.16,366.16,Paid
23640,2387,20160701,20160626.0,343.47,343.47,Paid
23641,2787,20230803,20230729.0,406.31,406.31,Paid
23642,4873,20120104,20120104.0,172.72,172.72,Paid
23643,2188,20161222,20161218.0,105.58,105.58,Paid
23644,1398,19931029,,293.89,0.0,Overdue
23645,4169,20240818,,147.53,0.0,Overdue
23646,4726,20250308,20250306.0,277.38,277.38,Paid
23647,2302,20110724,20110720.0,228.7,228.7,Paid
23648,1340,20110425,20110423.0,434.75,434.75,Paid
23649,4960,19780818,19780818.0,34.6,34.6,Paid
23650,1376,20230527,,102.31,0.0,Overdue
23651,569,20141009,20141005.0,261.29,261.29,Paid
23652,4864,20231214,20231214.0,342.59,342.59,Paid
23653,3212,19970429,19970429.0,257.5,257.5,Paid
23654,2678,20081201,20081128.0,144.51,144.51,Paid
23655,707,20070705,20070630.0,321.45,321.45,Paid
23656,4907,20210801,20210727.0,366.51,366.51,Paid
23657,369,20201004,,314.07,0.0,Overdue
23658,2204,20170208,20170208.0,43.75,43.75,Paid
23659,1884,20211113,20211112.0,161.21,161.21,Paid
23660,3594,20191204,20191203.0,379.63,379.63,Paid
23661,312,20040430,20040427.0,276.47,276.47,Paid
23662,3419,20210510,20210507.0,81.1,81.1,Paid
23663,573,20240406,20240401.0,337.67,337.67,Paid
23664,397,20181024,20181023.0,203.35,203.35,Paid
23665,267,20250202,20250201.0,415.42,415.42,Paid
23666,1563,20230310,20230306.0,370.06,370.06,Paid
23667,3321,20250601,20250531.0,37.43,37.43,Paid
23668,461,20191015,20191012.0,55.68,55.68,Paid
23669,4720,20220409,20220409.0,377.56,377.56,Paid
23670,867,20080919,20080914.0,105.91,105.91,Paid
23671,502,20191015,20191014.0,76.03,76.03,Paid
23672,998,20250118,20250115.0,69.32,69.32,Paid
23673,4380,20100723,20100718.0,268.18,268.18,Paid
23674,4187,20050610,,338.74,0.0,Overdue
23675,4619,20121017,20121017.0,114.38,114.38,Paid
23676,4524,20160416,20160413.0,53.69,53.69,Paid
23677,3498,20030516,20030513.0,405.72,405.72,Paid
23678,4293,20211226,20211223.0,48.29,48.29,Paid
23679,341,20140906,20140903.0,52.57,52.57,Paid
23680,847,19931116,19931115.0,351.37,351.37,Paid
23681,3832,19871204,19871201.0,301.31,301.31,Paid
23682,1894,20150304,20150302.0,200.08,200.08,Paid
23683,1718,20131116,20131116.0,399.17,399.17,Paid
23684,4176,20190417,20190416.0,427.23,427.23,Paid
23685,334,20230310,20230310.0,342.32,342.32,Paid
23686,12,19800220,19800219.0,253.73,253.73,Paid
23687,4841,20210416,20210415.0,138.17,138.17,Paid
23688,3550,20170926,20170921.0,423.44,423.44,Paid
23689,434,19960317,19960314.0,159.92,159.92,Paid
23690,2891,20170421,,92.56,0.0,Overdue
23691,4492,20231109,20231109.0,121.28,121.28,Paid
23692,2096,19901202,19901202.0,448.28,448.28,Paid
23693,4025,20190315,20190313.0,223.44,223.44,Paid
23694,2658,20250504,20250503.0,84.31,84.31,Paid
23695,4943,20151230,20151230.0,76.69,76.69,Paid
23696,857,20210310,20210305.0,440.34,440.34,Paid
23697,3188,20200830,20200827.0,182.71,182.71,Paid
23698,3723,20080703,20080703.0,426.31,426.31,Paid
23699,51,20221122,20221121.0,334.91,334.91,Paid
23700,712,20040109,20040104.0,233.0,233.0,Paid
23701,436,19900529,19900528.0,150.74,150.74,Paid
23702,4839,20101128,20101123.0,362.23,362.23,Paid
23703,3894,20240120,20240117.0,203.82,203.82,Paid
23704,2409,20030112,20030110.0,429.72,429.72,Paid
23705,4684,20240301,20240229.0,439.56,439.56,Paid
23706,876,20190619,20190617.0,112.39,112.39,Paid
23707,848,20210320,20210320.0,436.56,436.56,Paid
23708,1307,20250520,20250518.0,340.42,340.42,Paid
23709,515,20240820,20240819.0,196.48,196.48,Paid
23710,3357,19880126,19880123.0,166.98,166.98,Paid
23711,1025,20220625,20220623.0,45.03,45.03,Paid
23712,1910,20160716,20160716.0,74.64,74.64,Paid
23713,1792,20120111,20120107.0,297.87,297.87,Paid
23714,1622,20081215,20081215.0,59.25,59.25,Paid
23715,3307,20211228,20211228.0,109.83,109.83,Paid
23716,4897,20160225,,336.47,0.0,Overdue
23717,4780,20110401,20110329.0,290.16,290.16,Paid
23718,3084,20031214,,147.87,0.0,Overdue
23719,1989,20120107,20120107.0,146.08,146.08,Paid
23720,2479,20211103,20211031.0,352.55,352.55,Paid
23721,938,20000921,20000921.0,443.97,443.97,Paid
23722,4702,20190519,,317.54,0.0,Overdue
23723,2539,19931126,19931121.0,265.69,265.69,Paid
23724,951,20200820,20200815.0,412.29,412.29,Paid
23725,2668,20120120,,288.22,0.0,Overdue
23726,3446,20230112,20230112.0,244.57,244.57,Paid
23727,3128,20220717,20220717.0,440.13,440.13,Paid
23728,740,20140416,20140416.0,329.03,329.03,Paid
23729,413,20240812,20240811.0,257.5,257.5,Paid
23730,358,20190304,20190304.0,307.49,307.49,Paid
23731,1212,20120421,20120419.0,276.08,276.08,Paid
23732,1801,20171101,20171029.0,111.01,111.01,Paid
23733,1471,20110813,20110808.0,448.59,448.59,Paid
23734,3009,20250529,20250525.0,105.86,105.86,Paid
23735,4449,20171008,20171005.0,322.2,322.2,Paid
23736,4498,20160727,20160724.0,371.2,371.2,Paid
23737,1480,20110511,20110508.0,284.88,284.88,Paid
23738,3964,19880530,19880527.0,120.5,120.5,Paid
23739,737,20250203,20250201.0,375.89,375.89,Paid
23740,1558,20230809,20230808.0,218.1,218.1,Paid
23741,357,20241205,20241205.0,288.58,288.58,Paid
23742,2431,19951101,19951028.0,348.64,348.64,Paid
23743,4069,20151217,20151213.0,30.72,30.72,Paid
23744,374,19920730,,245.62,0.0,Overdue
23745,3130,20210514,20210512.0,387.58,387.58,Paid
23746,54,20220609,20220608.0,33.85,33.85,Paid
23747,979,20181003,20180929.0,132.0,132.0,Paid
23748,3973,20051029,20051026.0,291.79,291.79,Paid
23749,2476,20100804,20100802.0,203.53,203.53,Paid
23750,2208,20080327,,221.28,0.0,Overdue
23751,1822,20070821,20070819.0,441.07,441.07,Paid
23752,3899,20250323,20250320.0,263.62,263.62,Paid
23753,2288,20200826,20200824.0,320.51,320.51,Paid
23754,3459,20070513,20070509.0,47.7,47.7,Paid
23755,3361,20171220,20171219.0,414.12,414.12,Paid
23756,4361,20171210,,136.91,0.0,Overdue
23757,943,20120804,20120803.0,311.73,311.73,Paid
23758,1712,20200227,20200226.0,350.02,350.02,Paid
23759,4638,20230906,,348.52,0.0,Overdue
23760,3978,20121215,,91.07,0.0,Overdue
23761,2381,20110528,20110525.0,269.5,269.5,Paid
23762,4997,20170310,,152.09,0.0,Overdue
23763,4100,20080328,20080325.0,71.35,71.35,Paid
23764,4736,20240715,20240713.0,200.32,200.32,Paid
23765,3519,20160824,20160822.0,127.27,127.27,Paid
23766,2354,20200613,20200609.0,433.54,433.54,Paid
23767,3600,20250411,20250406.0,298.84,298.84,Paid
23768,731,20250108,20250108.0,161.8,161.8,Paid
23769,4414,20080306,20080301.0,344.48,344.48,Paid
23770,714,20170714,20170710.0,365.1,365.1,Paid
23771,3694,20180515,20180514.0,193.51,193.51,Paid
23772,3077,20190309,20190305.0,339.33,339.33,Paid
23773,4577,20211129,20211125.0,171.25,171.25,Paid
23774,4155,20250302,,172.02,0.0,Overdue
23775,641,20060409,20060406.0,408.97,408.97,Paid
23776,3689,20201019,20201015.0,433.97,433.97,Paid
23777,3160,20170605,20170603.0,115.35,115.35,Paid
23778,4730,20250518,,340.31,0.0,Overdue
23779,1158,20040507,20040507.0,404.37,404.37,Paid
23780,2314,20030111,20030110.0,107.48,107.48,Paid
23781,1311,20050331,20050328.0,281.97,281.97,Paid
23782,4629,20190805,,243.38,0.0,Overdue
23783,1802,20200429,20200428.0,89.01,89.01,Paid
23784,4379,20161230,20161228.0,282.07,282.07,Paid
23785,3625,20230216,20230212.0,359.48,359.48,Paid
23786,4395,20190306,20190302.0,408.3,408.3,Paid
23787,1432,20210402,20210330.0,240.55,240.55,Paid
23788,1099,20120113,20120109.0,413.33,413.33,Paid
23789,3449,19790312,19790310.0,159.5,159.5,Paid
23790,2609,20100105,,288.19,0.0,Overdue
23791,27,20020929,20020924.0,214.45,214.45,Paid
23792,1175,20221109,20221109.0,54.54,54.54,Paid
23793,4000,20220802,20220731.0,44.03,44.03,Paid
23794,1840,20210328,20210328.0,57.76,57.76,Paid
23795,1032,20150820,20150816.0,44.74,44.74,Paid
23796,1361,20140925,20140924.0,270.39,270.39,Paid
23797,1264,20200411,20200408.0,370.86,370.86,Paid
23798,3855,20250414,20250409.0,430.58,430.58,Paid
23799,283,20161208,20161206.0,411.23,411.23,Paid
23800,2694,20211008,20211008.0,345.02,345.02,Paid
23801,3184,19940612,19940609.0,107.43,107.43,Paid
23802,401,20220202,20220201.0,72.53,72.53,Paid
23803,1182,20200320,20200316.0,266.17,266.17,Paid
23804,553,20000408,20000407.0,390.03,390.03,Paid
23805,4573,20210805,20210731.0,137.08,137.08,Paid
23806,3501,20211127,20211123.0,205.65,205.65,Paid
23807,2942,20240617,20240617.0,314.03,314.03,Paid
23808,4555,20070903,,159.71,0.0,Overdue
23809,1042,20250307,20250304.0,421.98,421.98,Paid
23810,4149,20020121,20020120.0,308.56,308.56,Paid
23811,328,20200505,20200503.0,48.42,48.42,Paid
23812,812,20241121,20241117.0,105.13,105.13,Paid
23813,3854,20030811,20030810.0,297.48,297.48,Paid
23814,2875,20250521,20250521.0,209.45,209.45,Paid
23815,3192,20250311,20250308.0,68.05,68.05,Paid
23816,3062,20240309,20240309.0,167.56,167.56,Paid
23817,711,20240718,,57.17,0.0,Overdue
23818,4842,20110511,20110508.0,153.18,153.18,Paid
23819,2894,20050226,20050226.0,431.52,431.52,Paid
23820,2091,20100304,20100304.0,175.79,175.79,Paid
23821,505,20180223,20180223.0,128.0,128.0,Paid
23822,557,20130425,20130425.0,358.13,358.13,Paid
23823,2783,20250531,20250530.0,311.23,311.23,Paid
23824,3588,20250303,20250303.0,421.27,421.27,Paid
23825,4133,20080602,20080601.0,191.58,191.58,Paid
23826,1394,20161229,20161224.0,181.36,181.36,Paid
23827,4711,20240726,20240726.0,111.32,111.32,Paid
23828,1718,19830602,19830602.0,302.67,302.67,Paid
23829,3436,20170413,20170411.0,197.49,197.49,Paid
23830,3434,20230309,,391.03,0.0,Overdue
23831,838,20220328,20220328.0,404.17,404.17,Paid
23832,25,19960224,19960220.0,198.58,198.58,Paid
23833,627,20230309,20230306.0,215.33,215.33,Paid
23834,4063,20190720,20190717.0,136.09,136.09,Paid
23835,89,20250222,20250217.0,341.71,341.71,Paid
23836,2004,20150320,20150317.0,66.69,66.69,Paid
23837,4302,20121215,20121210.0,94.3,94.3,Paid
23838,1966,20220414,20220412.0,133.38,133.38,Paid
23839,1393,20170207,20170204.0,227.37,227.37,Paid
23840,1399,20220927,20220927.0,264.28,264.28,Paid
23841,1267,20080116,20080112.0,289.79,289.79,Paid
23842,972,20210113,,152.13,0.0,Overdue
23843,4864,20201016,20201015.0,172.09,172.09,Paid
23844,4703,20210923,20210919.0,202.75,202.75,Paid
23845,954,20020108,20020107.0,252.13,252.13,Paid
23846,3970,20250522,,100.56,0.0,Overdue
23847,1268,20030312,20030310.0,424.81,424.81,Paid
23848,356,20180717,20180714.0,295.98,295.98,Paid
23849,1136,20000810,,131.18,0.0,Overdue
23850,2150,19980126,19980122.0,103.55,103.55,Paid
23851,4258,20221118,20221118.0,440.32,440.32,Paid
23852,419,20090806,20090803.0,69.42,69.42,Paid
23853,1561,20060408,20060403.0,253.15,253.15,Paid
23854,3437,20240222,20240221.0,158.21,158.21,Paid
23855,610,20250417,20250413.0,249.06,249.06,Paid
23856,4971,20020904,20020830.0,298.56,298.56,Paid
23857,4393,19860705,19860701.0,427.05,427.05,Paid
23858,1348,20190425,20190425.0,135.1,135.1,Paid
23859,4267,20040229,20040226.0,156.99,156.99,Paid
23860,3428,20001110,20001106.0,240.09,240.09,Paid
23861,314,20190103,20190102.0,155.15,155.15,Paid
23862,2998,20240327,20240326.0,434.53,434.53,Paid
23863,1425,20231201,20231201.0,98.43,98.43,Paid
23864,4055,20090416,,317.49,0.0,Overdue
23865,591,20190521,20190519.0,346.21,346.21,Paid
23866,1267,20190609,20190605.0,280.07,280.07,Paid
23867,1316,20231008,20231004.0,314.98,314.98,Paid
23868,710,20240117,20240117.0,205.53,205.53,Paid
23869,2313,20240602,20240530.0,262.89,262.89,Paid
23870,1026,20200827,20200827.0,123.57,123.57,Paid
